trial,score,auc,pr_auc,max_depth,learning_rate,subsample,colsample_bytree,min_child_weight,reg_lambda,reg_alpha,gamma,n_estimators,train_end,test_start,test_end
9,0.32103174603174606,0.8166666666666667,0.32103174603174606,4,0.08,0.6799632809900433,0.6029449079004022,5.0,3.6780431099608277,0.062387461202956296,0.0,800,2006-08-08,2006-08-15,2006-08-29
8,0.3164021164021164,0.8138888888888889,0.3164021164021164,6,0.01,0.9329039205580805,0.9219057429987207,5.0,1.337291908769443,0.006004624868983827,0.05,800,2006-08-08,2006-08-15,2006-08-29
3,0.31610449735449736,0.8166666666666667,0.31610449735449736,6,0.05,0.7773656795309325,0.6908954887139107,5.0,2.0419413588527497,0.0014869850133332,0.4,800,2006-08-08,2006-08-15,2006-08-29
10,0.31240079365079365,0.8138888888888889,0.31240079365079365,5,0.03,0.783566310215336,0.8274964783811575,5.0,0.7141290465056294,0.0020381267945736308,0.2,800,2006-08-08,2006-08-15,2006-08-29
11,0.3095238095238095,0.8305555555555555,0.3095238095238095,5,0.08,0.8260944425924756,0.9059995429664103,5.0,2.5014403555144367,0.031236644989686733,0.1,800,2006-08-08,2006-08-15,2006-08-29
17,0.3024470899470899,0.8055555555555556,0.3024470899470899,6,0.1,0.6472023608482061,0.9847590658198058,2.0,5.005399660004454,0.07748350558842121,0.0,800,2006-08-08,2006-08-15,2006-08-29
2,0.47916666666666663,0.6666666666666666,0.47916666666666663,6,0.08,0.6512454530702183,0.7801543751582268,10.0,1.2819698951780565,0.3178816582613601,0.2,800,2006-08-15,2006-08-22,2006-09-05
5,0.47916666666666663,0.6666666666666666,0.47916666666666663,6,0.08,0.7866884014908136,0.6175215063148914,10.0,0.7408297960466108,0.06986057787933078,0.0,800,2006-08-15,2006-08-22,2006-09-05
13,0.47916666666666663,0.6666666666666666,0.47916666666666663,7,0.01,0.6233210966756264,0.7125535568087986,10.0,1.054273119418216,0.06125966108369505,0.05,800,2006-08-15,2006-08-22,2006-09-05
7,0.36194083694083695,0.7833333333333333,0.36194083694083695,5,0.08,0.6907637396203536,0.867925597873004,1.0,1.5165862380748731,0.1771051252192092,0.1,800,2006-08-15,2006-08-22,2006-09-05
19,0.3396672771672772,0.7444444444444445,0.3396672771672772,3,0.05,0.7823105159334445,0.6809453459180921,1.0,1.0878080956056209,0.03663471659022304,0.4,800,2006-08-15,2006-08-22,2006-09-05
15,0.3385179434092478,0.7222222222222222,0.3385179434092478,4,0.01,0.88894374023858,0.7847508921005549,1.0,0.7540479384549796,0.02253309733898527,0.0,800,2006-08-15,2006-08-22,2006-09-05
20,0.3253267973856209,0.7055555555555555,0.3253267973856209,5,0.05,0.903407811934084,0.8877851823803746,1.0,1.497277656453148,0.04940078725105252,0.4,800,2006-08-15,2006-08-22,2006-09-05
16,0.297140522875817,0.7833333333333333,0.297140522875817,7,0.05,0.7784625102296123,0.752408490438593,1.0,1.0756309698756332,0.05032259187325554,0.2,800,2006-08-15,2006-08-22,2006-09-05
3,0.2941359079516974,0.7944444444444444,0.2941359079516974,6,0.05,0.7773656795309325,0.6908954887139107,5.0,2.0419413588527497,0.0014869850133332,0.4,800,2006-08-15,2006-08-22,2006-09-05
18,0.2941359079516974,0.7944444444444444,0.2941359079516974,5,0.08,0.9115003615863179,0.8867560756635982,2.0,1.5642193441716328,0.00543315652603629,0.4,800,2006-08-15,2006-08-22,2006-09-05
8,0.29072681704260656,0.7888888888888889,0.29072681704260656,6,0.01,0.9329039205580805,0.9219057429987207,5.0,1.337291908769443,0.006004624868983827,0.05,800,2006-08-15,2006-08-22,2006-09-05
9,0.2890854029011924,0.7888888888888889,0.2890854029011924,4,0.08,0.6799632809900433,0.6029449079004022,5.0,3.6780431099608277,0.062387461202956296,0.0,800,2006-08-15,2006-08-22,2006-09-05
6,0.28656015037593985,0.7861111111111111,0.28656015037593985,7,0.03,0.7303301432552608,0.7481838824139475,5.0,1.6463091517076809,0.0032476758025680513,0.4,800,2006-08-15,2006-08-22,2006-09-05
10,0.28015683147262094,0.7833333333333333,0.28015683147262094,5,0.03,0.783566310215336,0.8274964783811575,5.0,0.7141290465056294,0.0020381267945736308,0.2,800,2006-08-15,2006-08-22,2006-09-05
14,0.28015683147262094,0.7833333333333333,0.28015683147262094,3,0.05,0.865725416130955,0.7625547445760282,5.0,3.939330541466676,0.002823754160079981,0.2,800,2006-08-15,2006-08-22,2006-09-05
11,0.2776315789473684,0.7805555555555554,0.2776315789473684,5,0.08,0.8260944425924756,0.9059995429664103,5.0,2.5014403555144367,0.031236644989686733,0.1,800,2006-08-15,2006-08-22,2006-09-05
12,0.267656831472621,0.7722222222222223,0.267656831472621,3,0.08,0.6123271338271757,0.774686955692945,5.0,0.8630642749239743,0.012677316647743868,0.05,800,2006-08-15,2006-08-22,2006-09-05
17,0.2674963924963925,0.7722222222222223,0.2674963924963925,6,0.1,0.6472023608482061,0.9847590658198058,2.0,5.005399660004454,0.07748350558842121,0.0,800,2006-08-15,2006-08-22,2006-09-05
4,0.26644736842105265,0.8,0.26644736842105265,7,0.03,0.9032350960341495,0.7418103872519474,10.0,5.8582489969091,0.25788556152146747,0.2,800,2006-08-15,2006-08-22,2006-09-05
1,0.26644736842105265,0.8,0.26644736842105265,3,0.08,0.943439167964553,0.8789472116237456,10.0,0.6362020770991013,0.43070543235452424,0.1,800,2006-08-15,2006-08-22,2006-09-05
3,0.35238095238095235,0.867741935483871,0.35238095238095235,6,0.05,0.7773656795309325,0.6908954887139107,5.0,2.0419413588527497,0.0014869850133332,0.4,800,2006-08-22,2006-08-29,2006-09-12
10,0.35238095238095235,0.867741935483871,0.35238095238095235,5,0.03,0.783566310215336,0.8274964783811575,5.0,0.7141290465056294,0.0020381267945736308,0.2,800,2006-08-22,2006-08-29,2006-09-12
14,0.35238095238095235,0.867741935483871,0.35238095238095235,3,0.05,0.865725416130955,0.7625547445760282,5.0,3.939330541466676,0.002823754160079981,0.2,800,2006-08-22,2006-08-29,2006-09-12
9,0.3484126984126984,0.8741935483870968,0.3484126984126984,4,0.08,0.6799632809900433,0.6029449079004022,5.0,3.6780431099608277,0.062387461202956296,0.0,800,2006-08-22,2006-08-29,2006-09-12
1,0.3363636363636364,0.5838709677419355,0.3363636363636364,3,0.08,0.943439167964553,0.8789472116237456,10.0,0.6362020770991013,0.43070543235452424,0.1,800,2006-08-22,2006-08-29,2006-09-12
17,0.3335531135531135,0.8354838709677419,0.3335531135531135,6,0.1,0.6472023608482061,0.9847590658198058,2.0,5.005399660004454,0.07748350558842121,0.0,800,2006-08-22,2006-08-29,2006-09-12
6,0.3320833333333333,0.8612903225806452,0.3320833333333333,7,0.03,0.7303301432552608,0.7481838824139475,5.0,1.6463091517076809,0.0032476758025680513,0.4,800,2006-08-22,2006-08-29,2006-09-12
12,0.3214285714285714,0.8548387096774194,0.3214285714285714,3,0.08,0.6123271338271757,0.774686955692945,5.0,0.8630642749239743,0.012677316647743868,0.05,800,2006-08-22,2006-08-29,2006-09-12
18,0.31941176470588234,0.8096774193548387,0.31941176470588234,5,0.08,0.9115003615863179,0.8867560756635982,2.0,1.5642193441716328,0.00543315652603629,0.4,800,2006-08-22,2006-08-29,2006-09-12
8,0.31299603174603174,0.8709677419354839,0.31299603174603174,6,0.01,0.9329039205580805,0.9219057429987207,5.0,1.337291908769443,0.006004624868983827,0.05,800,2006-08-22,2006-08-29,2006-09-12
16,0.20361638361638365,0.7129032258064516,0.20361638361638365,7,0.05,0.7784625102296123,0.752408490438593,1.0,1.0756309698756332,0.05032259187325554,0.2,800,2006-08-22,2006-08-29,2006-09-12
11,0.20166666666666666,0.7645161290322581,0.20166666666666666,5,0.08,0.8260944425924756,0.9059995429664103,5.0,2.5014403555144367,0.031236644989686733,0.1,800,2006-08-22,2006-08-29,2006-09-12
7,0.19355311355311355,0.7000000000000001,0.19355311355311355,5,0.08,0.6907637396203536,0.867925597873004,1.0,1.5165862380748731,0.1771051252192092,0.1,800,2006-08-22,2006-08-29,2006-09-12
2,0.179144385026738,0.7322580645161291,0.179144385026738,6,0.08,0.6512454530702183,0.7801543751582268,10.0,1.2819698951780565,0.3178816582613601,0.2,800,2006-08-22,2006-08-29,2006-09-12
4,0.179144385026738,0.7322580645161291,0.179144385026738,7,0.03,0.9032350960341495,0.7418103872519474,10.0,5.8582489969091,0.25788556152146747,0.2,800,2006-08-22,2006-08-29,2006-09-12
5,0.179144385026738,0.7322580645161291,0.179144385026738,6,0.08,0.7866884014908136,0.6175215063148914,10.0,0.7408297960466108,0.06986057787933078,0.0,800,2006-08-22,2006-08-29,2006-09-12
13,0.179144385026738,0.7322580645161291,0.179144385026738,7,0.01,0.6233210966756264,0.7125535568087986,10.0,1.054273119418216,0.06125966108369505,0.05,800,2006-08-22,2006-08-29,2006-09-12
19,0.17767082590612004,0.667741935483871,0.17767082590612004,3,0.05,0.7823105159334445,0.6809453459180921,1.0,1.0878080956056209,0.03663471659022304,0.4,800,2006-08-22,2006-08-29,2006-09-12
20,0.17373809197338608,0.6612903225806451,0.17373809197338608,5,0.05,0.903407811934084,0.8877851823803746,1.0,1.497277656453148,0.04940078725105252,0.4,800,2006-08-22,2006-08-29,2006-09-12
15,0.16395137542196364,0.635483870967742,0.16395137542196364,4,0.01,0.88894374023858,0.7847508921005549,1.0,0.7540479384549796,0.02253309733898527,0.0,800,2006-08-22,2006-08-29,2006-09-12
1,0.46904761904761905,0.7578125,0.46904761904761905,3,0.08,0.943439167964553,0.8789472116237456,10.0,0.6362020770991013,0.43070543235452424,0.1,800,2006-08-29,2006-09-05,2006-09-19
20,0.28191632928475036,0.77734375,0.28191632928475036,5,0.05,0.903407811934084,0.8877851823803746,1.0,1.497277656453148,0.04940078725105252,0.4,800,2006-08-29,2006-09-05,2006-09-19
19,0.25693056943056947,0.7578125,0.25693056943056947,3,0.05,0.7823105159334445,0.6809453459180921,1.0,1.0878080956056209,0.03663471659022304,0.4,800,2006-08-29,2006-09-05,2006-09-19
2,0.25476190476190474,0.859375,0.25476190476190474,6,0.08,0.6512454530702183,0.7801543751582268,10.0,1.2819698951780565,0.3178816582613601,0.2,800,2006-08-29,2006-09-05,2006-09-19
5,0.25476190476190474,0.859375,0.25476190476190474,6,0.08,0.7866884014908136,0.6175215063148914,10.0,0.7408297960466108,0.06986057787933078,0.0,800,2006-08-29,2006-09-05,2006-09-19
4,0.25476190476190474,0.859375,0.25476190476190474,7,0.03,0.9032350960341495,0.7418103872519474,10.0,5.8582489969091,0.25788556152146747,0.2,800,2006-08-29,2006-09-05,2006-09-19
13,0.25476190476190474,0.859375,0.25476190476190474,7,0.01,0.6233210966756264,0.7125535568087986,10.0,1.054273119418216,0.06125966108369505,0.05,800,2006-08-29,2006-09-05,2006-09-19
12,0.2486888111888112,0.8359375,0.2486888111888112,3,0.08,0.6123271338271757,0.774686955692945,5.0,0.8630642749239743,0.012677316647743868,0.05,800,2006-08-29,2006-09-05,2006-09-19
11,0.2473776223776224,0.8359375,0.2473776223776224,5,0.08,0.8260944425924756,0.9059995429664103,5.0,2.5014403555144367,0.031236644989686733,0.1,800,2006-08-29,2006-09-05,2006-09-19
17,0.24266194331983804,0.77734375,0.24266194331983804,6,0.1,0.6472023608482061,0.9847590658198058,2.0,5.005399660004454,0.07748350558842121,0.0,800,2006-08-29,2006-09-05,2006-09-19
14,0.23923992673992672,0.8203125,0.23923992673992672,3,0.05,0.865725416130955,0.7625547445760282,5.0,3.939330541466676,0.002823754160079981,0.2,800,2006-08-29,2006-09-05,2006-09-19
10,0.23923992673992672,0.8203125,0.23923992673992672,5,0.03,0.783566310215336,0.8274964783811575,5.0,0.7141290465056294,0.0020381267945736308,0.2,800,2006-08-29,2006-09-05,2006-09-19
3,0.22410714285714287,0.7890625,0.22410714285714287,6,0.05,0.7773656795309325,0.6908954887139107,5.0,2.0419413588527497,0.0014869850133332,0.4,800,2006-08-29,2006-09-05,2006-09-19
18,0.22410714285714287,0.7890625,0.22410714285714287,5,0.08,0.9115003615863179,0.8867560756635982,2.0,1.5642193441716328,0.00543315652603629,0.4,800,2006-08-29,2006-09-05,2006-09-19
8,0.22410714285714287,0.7890625,0.22410714285714287,6,0.01,0.9329039205580805,0.9219057429987207,5.0,1.337291908769443,0.006004624868983827,0.05,800,2006-08-29,2006-09-05,2006-09-19
6,0.22410714285714287,0.7890625,0.22410714285714287,7,0.03,0.7303301432552608,0.7481838824139475,5.0,1.6463091517076809,0.0032476758025680513,0.4,800,2006-08-29,2006-09-05,2006-09-19
9,0.22410714285714284,0.7890625,0.22410714285714284,4,0.08,0.6799632809900433,0.6029449079004022,5.0,3.6780431099608277,0.062387461202956296,0.0,800,2006-08-29,2006-09-05,2006-09-19
16,0.20843575284364757,0.75,0.20843575284364757,7,0.05,0.7784625102296123,0.752408490438593,1.0,1.0756309698756332,0.05032259187325554,0.2,800,2006-08-29,2006-09-05,2006-09-19
15,0.1845430535647927,0.6875,0.1845430535647927,4,0.01,0.88894374023858,0.7847508921005549,1.0,0.7540479384549796,0.02253309733898527,0.0,800,2006-08-29,2006-09-05,2006-09-19
7,0.1830303724053724,0.6796875,0.1830303724053724,5,0.08,0.6907637396203536,0.867925597873004,1.0,1.5165862380748731,0.1771051252192092,0.1,800,2006-08-29,2006-09-05,2006-09-19
2,0.3635353535353535,0.5166666666666666,0.3635353535353535,6,0.08,0.6512454530702183,0.7801543751582268,10.0,1.2819698951780565,0.3178816582613601,0.2,800,2006-09-05,2006-09-12,2006-09-26
18,0.2587801087801088,0.6138888888888889,0.2587801087801088,5,0.08,0.9115003615863179,0.8867560756635982,2.0,1.5642193441716328,0.00543315652603629,0.4,800,2006-09-05,2006-09-12,2006-09-26
20,0.23831128022304493,0.6277777777777778,0.23831128022304493,5,0.05,0.903407811934084,0.8877851823803746,1.0,1.497277656453148,0.04940078725105252,0.4,800,2006-09-05,2006-09-12,2006-09-26
13,0.22503120611639882,0.6027777777777777,0.22503120611639882,7,0.01,0.6233210966756264,0.7125535568087986,10.0,1.054273119418216,0.06125966108369505,0.05,800,2006-09-05,2006-09-12,2006-09-26
11,0.2240986623529727,0.6083333333333334,0.2240986623529727,5,0.08,0.8260944425924756,0.9059995429664103,5.0,2.5014403555144367,0.031236644989686733,0.1,800,2006-09-05,2006-09-12,2006-09-26
5,0.22342158585932304,0.5916666666666667,0.22342158585932304,6,0.08,0.7866884014908136,0.6175215063148914,10.0,0.7408297960466108,0.06986057787933078,0.0,800,2006-09-05,2006-09-12,2006-09-26
7,0.22294951217365008,0.5333333333333333,0.22294951217365008,5,0.08,0.6907637396203536,0.867925597873004,1.0,1.5165862380748731,0.1771051252192092,0.1,800,2006-09-05,2006-09-12,2006-09-26
19,0.2212207545540879,0.5722222222222222,0.2212207545540879,3,0.05,0.7823105159334445,0.6809453459180921,1.0,1.0878080956056209,0.03663471659022304,0.4,800,2006-09-05,2006-09-12,2006-09-26
14,0.2206895714438818,0.6027777777777777,0.2206895714438818,3,0.05,0.865725416130955,0.7625547445760282,5.0,3.939330541466676,0.002823754160079981,0.2,800,2006-09-05,2006-09-12,2006-09-26
10,0.2206895714438818,0.6027777777777777,0.2206895714438818,5,0.03,0.783566310215336,0.8274964783811575,5.0,0.7141290465056294,0.0020381267945736308,0.2,800,2006-09-05,2006-09-12,2006-09-26
12,0.2206895714438818,0.6027777777777777,0.2206895714438818,3,0.08,0.6123271338271757,0.774686955692945,5.0,0.8630642749239743,0.012677316647743868,0.05,800,2006-09-05,2006-09-12,2006-09-26
9,0.2206895714438818,0.6027777777777777,0.2206895714438818,4,0.08,0.6799632809900433,0.6029449079004022,5.0,3.6780431099608277,0.062387461202956296,0.0,800,2006-09-05,2006-09-12,2006-09-26
17,0.2183624529910027,0.5583333333333333,0.2183624529910027,6,0.1,0.6472023608482061,0.9847590658198058,2.0,5.005399660004454,0.07748350558842121,0.0,800,2006-09-05,2006-09-12,2006-09-26
15,0.21314518814518815,0.5944444444444444,0.21314518814518815,4,0.01,0.88894374023858,0.7847508921005549,1.0,0.7540479384549796,0.02253309733898527,0.0,800,2006-09-05,2006-09-12,2006-09-26
3,0.2089873847416951,0.5805555555555555,0.2089873847416951,6,0.05,0.7773656795309325,0.6908954887139107,5.0,2.0419413588527497,0.0014869850133332,0.4,800,2006-09-05,2006-09-12,2006-09-26
8,0.20885811719145053,0.5777777777777777,0.20885811719145053,6,0.01,0.9329039205580805,0.9219057429987207,5.0,1.337291908769443,0.006004624868983827,0.05,800,2006-09-05,2006-09-12,2006-09-26
6,0.20814070986484778,0.575,0.20814070986484778,7,0.03,0.7303301432552608,0.7481838824139475,5.0,1.6463091517076809,0.0032476758025680513,0.4,800,2006-09-05,2006-09-12,2006-09-26
16,0.19813314704619056,0.5666666666666667,0.19813314704619056,7,0.05,0.7784625102296123,0.752408490438593,1.0,1.0756309698756332,0.05032259187325554,0.2,800,2006-09-05,2006-09-12,2006-09-26
1,0.19204980842911876,0.5916666666666667,0.19204980842911876,3,0.08,0.943439167964553,0.8789472116237456,10.0,0.6362020770991013,0.43070543235452424,0.1,800,2006-09-05,2006-09-12,2006-09-26
4,0.18314667452598485,0.5805555555555555,0.18314667452598485,7,0.03,0.9032350960341495,0.7418103872519474,10.0,5.8582489969091,0.25788556152146747,0.2,800,2006-09-05,2006-09-12,2006-09-26
2,0.4115056570413713,0.5591133004926109,0.4115056570413713,6,0.08,0.6512454530702183,0.7801543751582268,10.0,1.2819698951780565,0.3178816582613601,0.2,800,2006-09-12,2006-09-19,2006-10-03
12,0.3998549235156378,0.5763546798029555,0.3998549235156378,3,0.08,0.6123271338271757,0.774686955692945,5.0,0.8630642749239743,0.012677316647743868,0.05,800,2006-09-12,2006-09-19,2006-10-03
11,0.39544015838658697,0.5665024630541872,0.39544015838658697,5,0.08,0.8260944425924756,0.9059995429664103,5.0,2.5014403555144367,0.031236644989686733,0.1,800,2006-09-12,2006-09-19,2006-10-03
14,0.3954401583865869,0.5665024630541872,0.3954401583865869,3,0.05,0.865725416130955,0.7625547445760282,5.0,3.939330541466676,0.002823754160079981,0.2,800,2006-09-12,2006-09-19,2006-10-03
13,0.3928909384266527,0.5492610837438424,0.3928909384266527,7,0.01,0.6233210966756264,0.7125535568087986,10.0,1.054273119418216,0.06125966108369505,0.05,800,2006-09-12,2006-09-19,2006-10-03
9,0.3845432510611082,0.5517241379310345,0.3845432510611082,4,0.08,0.6799632809900433,0.6029449079004022,5.0,3.6780431099608277,0.062387461202956296,0.0,800,2006-09-12,2006-09-19,2006-10-03
3,0.3818856010104923,0.5369458128078817,0.3818856010104923,6,0.05,0.7773656795309325,0.6908954887139107,5.0,2.0419413588527497,0.0014869850133332,0.4,800,2006-09-12,2006-09-19,2006-10-03
8,0.37901077097505664,0.5221674876847291,0.37901077097505664,6,0.01,0.9329039205580805,0.9219057429987207,5.0,1.337291908769443,0.006004624868983827,0.05,800,2006-09-12,2006-09-19,2006-10-03
20,0.36407692358893495,0.5123152709359606,0.36407692358893495,5,0.05,0.903407811934084,0.8877851823803746,1.0,1.497277656453148,0.04940078725105252,0.4,800,2006-09-12,2006-09-19,2006-10-03
18,0.3635643234439818,0.5123152709359605,0.3635643234439818,5,0.08,0.9115003615863179,0.8867560756635982,2.0,1.5642193441716328,0.00543315652603629,0.4,800,2006-09-12,2006-09-19,2006-10-03
4,0.353469942755657,0.5492610837438423,0.353469942755657,7,0.03,0.9032350960341495,0.7418103872519474,10.0,5.8582489969091,0.25788556152146747,0.2,800,2006-09-12,2006-09-19,2006-10-03
1,0.353469942755657,0.5492610837438423,0.353469942755657,3,0.08,0.943439167964553,0.8789472116237456,10.0,0.6362020770991013,0.43070543235452424,0.1,800,2006-09-12,2006-09-19,2006-10-03
5,0.3517692624835482,0.5394088669950738,0.3517692624835482,6,0.08,0.7866884014908136,0.6175215063148914,10.0,0.7408297960466108,0.06986057787933078,0.0,800,2006-09-12,2006-09-19,2006-10-03
10,0.3487005223612366,0.5689655172413792,0.3487005223612366,5,0.03,0.783566310215336,0.8274964783811575,5.0,0.7141290465056294,0.0020381267945736308,0.2,800,2006-09-12,2006-09-19,2006-10-03
16,0.34774405644998446,0.46305418719211827,0.34774405644998446,7,0.05,0.7784625102296123,0.752408490438593,1.0,1.0756309698756332,0.05032259187325554,0.2,800,2006-09-12,2006-09-19,2006-10-03
19,0.33989265198187285,0.4236453201970444,0.33989265198187285,3,0.05,0.7823105159334445,0.6809453459180921,1.0,1.0878080956056209,0.03663471659022304,0.4,800,2006-09-12,2006-09-19,2006-10-03
6,0.3351880923309495,0.5394088669950738,0.3351880923309495,7,0.03,0.7303301432552608,0.7481838824139475,5.0,1.6463091517076809,0.0032476758025680513,0.4,800,2006-09-12,2006-09-19,2006-10-03
7,0.2902504527452006,0.4285714285714286,0.2902504527452006,5,0.08,0.6907637396203536,0.867925597873004,1.0,1.5165862380748731,0.1771051252192092,0.1,800,2006-09-12,2006-09-19,2006-10-03
17,0.2400540214961378,0.45320197044334976,0.2400540214961378,6,0.1,0.6472023608482061,0.9847590658198058,2.0,5.005399660004454,0.07748350558842121,0.0,800,2006-09-12,2006-09-19,2006-10-03
15,0.23735872262657975,0.5172413793103449,0.23735872262657975,4,0.01,0.88894374023858,0.7847508921005549,1.0,0.7540479384549796,0.02253309733898527,0.0,800,2006-09-12,2006-09-19,2006-10-03
2,0.4518162393162393,0.5691964285714286,0.4518162393162393,6,0.08,0.6512454530702183,0.7801543751582268,10.0,1.2819698951780565,0.3178816582613601,0.2,800,2006-09-19,2006-09-26,2006-10-10
11,0.4346132505796021,0.5401785714285714,0.4346132505796021,5,0.08,0.8260944425924756,0.9059995429664103,5.0,2.5014403555144367,0.031236644989686733,0.1,800,2006-09-19,2006-09-26,2006-10-10
9,0.42443355255855253,0.5401785714285714,0.42443355255855253,4,0.08,0.6799632809900433,0.6029449079004022,5.0,3.6780431099608277,0.062387461202956296,0.0,800,2006-09-19,2006-09-26,2006-10-10
